parent,name,display
839,4992,Cystopteris montana-type
1265,4993,Cheilanthes-type
1265,4994,cf. Cryptogramma crispa
2661,4995,Diphasiastrum cf. D. alpinum
2661,4996,Diphasiastrum alpinum/D. complanatum
1180,4997,Lycopodium annotinum/Diphasiastrum complanatum
83,4999,cf. Dryopteris filix-mas
83,5000,Dryopteris cristata-type
83,5001,cf. Dryopteris
613,5002,Dryopteris crassirhizoma
504,5004,Gymnocarpium dryopteris
9541,5005,Gymnocarpium dryopteris-type
1615,5006,Hymenophyllum wilsonii
1615,5007,Hymenophyllum tunbrigense
1615,5008,Hymenophyllum flabellatum
3114,5009,cf. Isoí‚tes
1180,5010,Lycopodiaceae cf. Lycopodiella inundata
1180,5011,Lycopodium
5011,5012,Lycopodium cf. L. clavatum (tetrad)
5011,5013,Lycopodium undiff.
5011,5014,Lycopodium cf. L. annotinum
1695,5015,cf. Lycopodium
168,5016,Lycopodium annotinum subsp. alpestre
5011,5017,Lycopodium lagopus
9553,5018,Matteuccia-type
1207,5020,cf. Ophioglossum vulgatum
5295,5021,Pilularia
1695,5022,cf. Pilularia
5021,5023,Pilularia globulifera
235,5024,Polypodium vulgare-type
835,5025,Polypodium undiff.
9541,5026,cf. Polypodium
9541,5027,Polystichum-type
247,5028,Pteridium aquilinum-type
807,5029,Pteridium undiff.
3114,5030,Pteridophyta (monolete) undiff.
3391,5031,Salvinia natans
9547,5032,Azolla/Salvinia
286,5033,Selaginella helvetica-type
286,5034,Selaginella selaginoides-type
9571,5035,Phegopteris connectilis
9541,5037,Thelypteris-type
321,5038,Woodsia undiff.
15524,5039,cf. Bryophyta
326,5041,Botryococcus pila
686,5042,Pediastrum boryanum var. boryanum
686,5043,Pediastrum boryanum var. cornutum
690,5045,Pediastrum duplex var. rugulosum
202,5046,Pediastrum araneosum
685,5047,Pediastrum angulosum var. asperum
202,5048,Pediastrum clathratum
202,5049,Pediastrum brevicorne
202,5050,Pediastrum divergens
202,5051,Pediastrum muticum
202,5052,Pediastrum undulatum
686,5053,Pediastrum boryanum var. brevicorne
686,5054,Pediastrum boryanum (type I)
686,5055,Pediastrum boryanum (type II)
686,5056,Pediastrum boryanum (type III)
686,5057,Pediastrum boryanum var. rugulatum
202,5058,Pediastrum biradiatum
5051,5059,Pediastrum muticum var. scutum
685,5060,Pediastrum angulosum var. angulosum
690,5061,Pediastrum duplex var. duplex
686,5062,Pediastrum boryanum var. divergens
686,5063,Pediastrum boryanum var. granulosum
74,5064,Carex-type
5064,5065,Carex hirta-type
15529,5066,cf. Lamiaceae
311,5067,Pastinaca-type
294,5068,Sphagnum imbricatum
4102,5069,cf. Rhodiola rosea
804,5070,Chenopodium
733,5071,Sherardia arvensis
5465,5073,Scutellaria
5075,5074,Orthilia cf. O. secunda
1159,5075,Orthilia
418,5076,Asteraceae subf. Asteroideae cf. Tussilago
418,5077,Tussilago-type
1304,5080,Encalypta rhaptocarpa
5083,5082,Rhodiola rosea
4102,5083,Rhodiola
4102,5084,cf. Rhodiola
5277,5085,Antennaria-type
5276,5086,Antennaria
311,5087,Berula-type
311,5088,Berula erecta
417,5090,Glyceria-type
23964,5091,Glyceria maxima
5093,5092,Sanicula europaea
311,5093,Sanicula
311,5094,Sanicula-type
311,5095,Apiaceae cf. Ligusticum
3160,5096,Ligusticum scoticum
391,5097,Atriplex
391,5098,Amaranthaceae cf. Atriplex
391,5099,Atriplex-type
5097,5100,Atriplex nudicaulis
5097,5101,Atriplex calotheca
5097,5103,Atriplex kuzenevae
5097,5104,Atriplex sagittata
5097,5105,Atriplex praecox
5070,5106,Chenopodium album
5070,5107,Chenopodium hybridum
5070,5108,Chenopodium polyspermum
5070,5109,Chenopodium rubrum
5070,5110,Chenopodium undiff.
391,5111,Bassia-type
5111,5112,Bassia
5112,5113,Bassia laniflora
5112,5115,Bassia prostrata
274,5117,Salsola kali
391,5118,Salicornia-type
5118,5119,Salicornia europaea
775,5120,cf. Amphitrema flavum
775,5121,cf. Euglypha
619,5122,Euglypha undiff.
5551,5123,Mougeotia
5123,5124,Mougeotia undiff.
2054,5125,Chlorophyta
5125,5126,Staurastrum
5126,5127,Staurastrum dispar
2193,5128,Gelasinospora undiff.
2193,5129,Gelasinospora reticulispora
9993,5130,Helotium
5130,5131,Helotium schimperi
,5132,Anemone/Hepatica
6758,5133,Porifera
9541,5134,Polypodiaceae-type
9541,5135,Polypodiaceae/Dryopteridaceae undiff.
3498,5137,Coelastrum reticulatum
5125,5138,Scenedesmus
5138,5139,Scenedesmus undiff.
5142,5140,Tetraedron minimum
5142,5141,Tetraedron cf. T. minimum
5125,5142,Tetraedron
15613,5143,cf. Ceratophyllum
5801,5144,Trochiscia undiff.
25884,5145,Anemone nemorosa
1161,5146,Anemone nemorosa-type
25884,5147,Anemone coronaria
1142,5148,Anemone undiff.
311,5149,Ferula-type
1931,5150,Veratrum-type
7637,5151,Veratrum
5151,5152,Veratrum album
1931,5153,Liliaceae-type cf. Veratrum
350,5154,Aquilegia-type
55,5155,Halimium-type
5155,5156,Halimium
55,5157,Halimium/Tuberaria
55,5158,Tuberaria
5158,5159,Tuberaria lignosa
350,5160,Nigella
350,5161,Nigella-type
1695,5162,cf. Huperzia selago
175,5163,Huperzia selago subsp. arctica
1403,5164,Hystrix (type B)
1403,5165,Hystrix (type A)
22590,5166,Anthemis
5166,5167,Anthemis (small)
4245,5168,Corema album
45,5169,Loeflingia
391,5170,Amaranthaceae-type
17051,5172,Riccia-type
17051,5173,cf. Riccia
1344,5174,Anthoceros laevis-type
2659,5177,Cichorium intybus-type
160,5178,Crepis
160,5179,Crepis-type
420,5180,Malcolmia
5615,5181,Calligonum
5181,5182,Calligonum comosum
5181,5183,Calligonum aphyllum
702,5184,Calligonum/Pteropyrum
702,5185,Pteropyrum
1605,5186,Coriaria myrtifolia
1136,5187,cf. Aesculus
1931,5188,Liliaceae-type cf. Crocus
138,5189,Crocus
21592,5190,Euastrum cf. E. pectinatum
311,5191,Oenanthe-type
311,5192,Oenanthe
5194,5193,Punica granatum
1278,5194,Punica
867,5196,Leontice leontopetalum
32,5197,Arnebia-type
32,5198,Arnebia
32,5199,Moltkia
391,5200,Spinacia-type
413,5201,Carthamus
4299,5202,Frankenia hirsuta-type
5204,5203,Gladiolus
138,5204,Gladiolus/Romulea
1298,5205,Psylliostachys
5205,5206,Psylliostachys spicata
702,5207,Atraphaxis
702,5208,cf. Atraphaxis
733,5209,Asperula-type
390,5210,Haplophyllum
390,5211,Ruta
5262,5212,Rhynchocorys
311,5213,Turgenia-type
3167,5214,Tribulus terrestris
2135,5215,Zygophyllum
2339,5216,Syringa-type
418,5217,Tanacetum-type
492,5218,Suaeda
5218,5219,Suaeda maritima
23,5220,Arceuthobium oxycedri
7636,5221,Amaryllidaceae
684,5222,Chelidonium-type
684,5223,Chelidonium
5223,5224,Chelidonium majus
5228,5225,Polygonatum
5225,5226,Polygonatum verticillatum
5228,5227,Polygonatum verticillatum-type
7646,5228,Polygonatum-type
3409,5229,Theligonum cynocrambe
9690,5230,Melilotus
5230,5231,Melilotus officinalis
5233,5232,Peucedanum palustre-type
311,5233,Peucedanum-type
311,5234,Peucedanum
,5235,Pulsatilla alpina
160,5236,Lactuca
1512,5237,Lactuca sativa-type
413,5238,Xeranthemum
3880,5239,Periploca
5125,5240,Chlorophyta undiff.
5241,5241,Acritarchs
27691,5242,Habrotrocha
391,5243,Hammada-type
5276,5244,Evax
311,5245,Anisosciadium-type
311,5246,Echinophora-type
2135,5247,Nitraria
228,5248,Nerium
2334,5249,Bryonia
5465,5250,Phlomis
311,5251,Malabaila
5253,5252,Mesembryanthemum
7656,5253,Aizoaceae
5466,5254,Sideritis
27285,5255,Gossypium
244,5256,Cyclamen
543,5257,Hyoscyamus
3885,5258,Asphodeline
694,5259,Chrozophora
5262,5261,Orobanche
9096,5262,Orobanchaceae
15529,5263,cf. Orobanche
684,5264,Roemeria
5268,5265,Roemeria hybrida subsp. dodecandra-type
684,5267,Roemeria-type
5267,5268,Roemeria hybrida-type
5264,5269,Roemeria hybrida
1340,5270,Pterocephalus-type
702,5271,Emex
45,5272,Vaccaria
45,5273,Vaccaria/Petrorhagia
5276,5274,Inula
5277,5275,Inula-type
418,5276,Asteraceae tribe Inuleae
418,5277,Asteraceae tribe Inuleae-type
1340,5278,Cephalaria
9690,5279,Fabaceae tribe Psoraleeae
20576,5280,Bituminaria bituminosa
1931,5282,cf. Chionodoxa
2840,5283,Eremurus
3854,5284,Acantholimon
1298,5285,Plumbaginaceae cf. Acantholimon
9083,5286,Callipeltis microstegia-type
311,5287,Apiaceae cf. Falcaria
311,5288,Lecokia
311,5289,Apiaceae cf. Levisticum
311,5290,Psammogeton-type
311,5291,Apiaceae cf. Smyrniopsis
311,5292,Trachyspermum-type
413,5293,Cnicus
5295,5294,Marsilea
9548,5295,Marsileaceae
5297,5296,Aristolochia
9103,5297,Aristolochiaceae
32,5298,Cerinthe-type
32,5299,Cerinthe
5299,5300,Cerinthe minor
22589,5301,Calendula
694,5302,Ricinus
5464,5303,Nepeta
5464,5304,Nepeta-type
2640,5305,Laurus
5305,5306,Laurus nobilis
9690,5307,Alhagi
9690,5308,Colutea
702,5309,Rheum
244,5310,Androsace-type
350,5311,Consolida
27718,5312,Consolida ambigua-type
1348,5314,Asplenium subg. Phyllitis
413,5315,Crupina
351,5316,Phyteuma-type
15529,5317,cf. Bongardia
867,5318,Bongardia
391,5319,Beta
391,5320,Beta-type
346,5321,Fabaceae cf. Ceratonia
1880,5322,Ceratonia
5322,5323,Ceratonia siliqua
9690,5324,Spartium
5324,5325,Spartium junceum
351,5326,Legousia-type
413,5327,Atractylis-type
5329,5328,Atractylis cancellata
5327,5329,Atractylis
1298,5330,Psylliostachys spicata-type
350,5334,Ceratocephala-type
350,5336,Ceratocephala
311,5338,Apiaceae cf. Caucalis
1164,5339,Philonotis
32,5340,Lappula
1302,5341,Centranthus
311,5342,Astrantia-type
311,5343,Astrantia
45,5344,Caryophyllaceae cf. Myosoton aquaticum
27253,5345,Myosoton aquaticum
5347,5346,Asarum europaeum
5297,5347,Asarum
5221,5348,Leucojum/Galanthus
5348,5349,Galanthus
848,5350,Ericales cf. Andromeda polifolia
4246,5351,Andromeda-type
119,5352,Gentianaceae cf. Swertia
2471,5353,Swertia perennis
460,5354,Lamiastrum-type
5356,5355,Staphylea
9139,5356,Staphyleaceae
27250,5357,Agrostemma githago
3444,5358,Epipactis palustris
5464,5359,Glechoma-type
22950,5360,Petasites
417,5361,Phleum-type
418,5362,Asteraceae subf. Asteroideae cf. Chrysanthemum
418,5363,Chrysanthemum-type
22590,5364,Chrysanthemum
23880,5365,Fontanesia phillyreoides
32,5366,Rindera-type
420,5367,Lepidium
684,5368,Hypecoum
5369,5369,Hypecoum-type
698,5370,Kickxia
420,5371,Descurainia
32,5372,Paracaryum-type
32,5373,Mattiastrum
1309,5374,Reaumuria
311,5375,Chaerophyllum
5375,5376,Chaerophyllum temulentum
413,5377,Silybum-type
2306,5378,Silene dioica
420,5380,Arabidopsis-type
420,5381,Arabidopsis
9844,5382,Andrachne
418,5383,Doronicum-type
2135,5384,Peganum
22588,5385,Erigeron
1704,5386,Debarya
21590,5387,Desmidiaceae
5386,5388,Debarya undiff.
775,5389,Rhizopoda undiff.
1704,5390,Spirogyra-type
1704,5391,Zygnema-type
1189,5392,Arcella undiff.
9983,5393,Entophlyctis lobata
9992,5394,Thaxteriella pezizula
14652,5395,Eunotia
2054,5396,Bacillariophyta
24620,5397,Pinnularia
3669,5398,Arnica
311,5399,Carum-type
27634,5400,Carum verticillatum
391,5401,Halogeton
160,5402,Lapsana-type
420,5403,Alyssoides-type
775,5404,Heleopera
1195,5405,Nebela undiff.
659,5406,Polytrichum
9976,5407,Helicoma
,5408,Hepatica-type
5125,5409,Arthrodesmus
1340,5410,Succisella
5125,5411,cf. Penium
5125,5412,Penium
9980,5413,Anthostomella fuegiana
9988,5414,Gaeumannomyces cf. G. caricis
9987,5415,Diporotheca
9999,5416,Tetraplosphaeria tetraploa
9450,5417,Cladocera
5419,5418,Rhabdocoela
6758,5419,Platyhelminthes
21591,5422,Closterium
5422,5423,Closterium undiff.
5126,5424,Staurastrum undiff.
413,5425,Acroptilon
9096,5426,cf. Gratiola
15529,5427,cf. Casuarina
351,5428,Michauxia
391,5429,Amaranthaceae cf. Krascheninnikovia
7653,5430,Krascheninnikovia ceratoides
391,5431,Amaranthus-type
420,5432,Biscutella
5434,5433,Dorycnium hirsutum
9690,5434,Dorycnium
9690,5435,Dorycnium-type
17056,5437,Fossombronia
311,5438,Scandix
391,5439,Cornulaca
3125,5440,Parrotia
2642,5443,Huperzia serrata
4839,5444,Bolboschoenus maritimus subsp. maritimus
2054,5447,Tetraporina
22588,5449,Bellis
549,5450,Ranunculus subg. Ficaria
45,5453,Illecebrum
311,5454,Trinia
311,5455,Trinia glauca-type
318,5456,Valerianella locusta
604,5458,Cystopteris sudetica
2345,5460,Stellera
55,5461,Fumana-type
5462,5462,Spike suspension
5466,5464,Lamiaceae (hexacolpate)
460,5465,Lamiaceae (tricolpate)
460,5466,Lamiaceae (stephanocolpate)
1704,5467,Zygnema/Spirogyra
2054,5468,Concentricystes
5468,5469,Pseudoschizaea
9990,5470,Glomus
9790,5471,Rorippa amphibia
9648,5472,Groenlandia densa
5474,5474,Leucostegia immersa
669,5475,Najas marina
23901,5476,Hypnum
5509,5478,Chara
5484,5479,Lygeum
9534,5480,Spermatophyta
5480,5481,Spermatophyta undiff.
5481,5482,Spermatophyta undiff. (upland herbs)
883,5483,cf. Myrtus
417,5484,Lygeum-type
2054,5485,Chrysophyta
199,5487,Chamaerops
883,5488,Myrtus/Eucalyptus
5461,5489,Fumana
9690,5490,Galega-type
339,5491,"Unknown (trilete, roughly verrucate)"
339,5492,"Unknown (trilete, smoothly verrucate)"
311,5494,Ammi
5536,5495,Conium maculatum
311,5496,Laserpitium
460,5497,Lavandula-type
311,5498,Meum-type
27252,5499,Minuartia recurva
9690,5500,Ornithopus
311,5501,Physospermum cornubiense
311,5502,Selinum carvifolia
311,5503,Seseli libanotis-type
311,5504,Silaum silaus-type
4750,5505,Sesamoides
15529,5506,Ranunculus officinalis
72,5507,Tetraclinis
5508,5508,Transects across microscope slide
2054,5509,Characeae
5510,5510,Renium
15529,5511,cf. Cannabaceae
2339,5512,Olea-type
1429,5513,Carpinus cf. C. betulus
251,5514,Quercus cf. Q. robur
251,5515,Quercus cf. Q. ilex
15529,5516,cf. Aizoon
212,5517,Pinus pinaster-type
212,5518,Pinus nigra-type
251,5519,Quercus cf. Q. suber
3455,5520,Sorbus aucuparia-type
2903,5521,Erica multiflora-type
4752,5522,Rhus coriaria
5254,5523,Sideritis (tetracolpate)
5248,5524,Nerium oleander
1419,5525,Rubus ulmifolius-type
4123,5526,Scrophularia canina-type
4965,5527,Verbascum pulverulentum-type
3783,5528,Anchusa azurea-type
3564,5529,Asphodelus fistulosus
684,5530,Sarcocapnos
3955,5531,Blackstonia perfoliata-type
240,5532,Portulaca oleracea-type
539,5533,Lysimachia ephemerum
3749,5534,Agrimonia eupatoria
3780,5535,Anchusa azurea
311,5536,Conium-type
116,5537,Galium aparine
9542,5538,Pellaea-type
1433,5539,Tilletia caries-type
10001,5540,Thecaphora-type
9997,5541,Puccinia
9986,5542,Chaetomium
535,5543,Dyadosporites
535,5544,Pluricellaesporites
535,5545,Fusiformisporites
9995,5546,Microthyrium-type
9978,5547,Sordariaceae
535,5548,Polyadosporites
1343,5549,Riccia lamellosa-type
659,5550,Acaulon-type
5125,5551,Mougeotia-type
5422,5552,Closterium idiosporum-type
5554,5553,Rivularia
2054,5554,Cyanobacteria
5554,5555,Gloeotrichia
5557,5556,Trichuris
5557,5557,Nematoda
5422,5558,Closterium cf. C. rostratum
83,5559,Dryopteris dilatata-type
212,5560,Pinus mugo
685,5561,Pediastrum angulosum var. laevigatum
483,5562,Aruncus-type
1189,5563,Arcella catinus
1189,5564,Arcella gibbosa
775,5565,Cochliopodium vestitum
1192,5566,Hyalosphenia cf. H. elegans
1195,5567,Nebela parvula
13918,5568,Erpobdella
5554,5569,Spirulina
21415,5571,Cymbaria daurica
721,5572,Pyrola minor
721,5573,Pyrola incarnata
1302,5574,Patrinia
413,5575,Echinops-type
5583,5583,Microtherydaceae
9975,5584,Helicoí_n pluriseptatum
487,5585,Saxifraga micalis
15529,5587,cf. Bistorta officinalis-type
29,5588,Betula pubescens sensu lato
9925,5589,Acanthus
9690,5591,Fabaceae cf. Astragalus-type
74,5592,Cyperaceae cf. Cladium-type
32,5593,cf. Myosotis-type
483,5594,Rosaceae cf. Prunus-type
15529,5595,cf. Sedum-type
3401,5596,Dryopteris filix-mas sensu stricto
4635,5598,Plantago coronopus sensu stricto
480,5599,Plantago maritima sensu lato
1307,5600,Plantago maritima sensu stricto
702,5601,Polygonaceae cf. Bistorta officinalis-type
592,5602,Centaurea cf. C. cyanus-type
592,5603,Centaurea cf. C. nigra-type
592,5604,Centaurea cf. C. scabiosa-type
413,5605,Asteraceae cf. Centaurea nigra-type
413,5607,Carlina-type
45,5608,Corrigiola
22950,5609,Adenostyles
21413,5610,Anarrhinum bellidifolium
1163,5611,Astragalus lusitanicus-type
543,5612,Atropa-type
29,5614,Betula pubescens-type
702,5615,Calligonum-type
5253,5616,Carpobrotus
45,5617,Caryophyllaceae (pentacolpate)
4023,5618,Centaurea collina
592,5619,Centaurea sphaerocephala
2797,5620,Centaurium pulchellum
5375,5621,Chaerophyllum hirsutum-type
119,5622,Cicendia-type
3420,5623,Cistus albidus-type
3420,5624,Cistus monspeliensis-type
3420,5625,Cistus psilosepalus
27632,5627,Conopodium majus
9690,5628,Coronilla-type
5387,5629,Cosmarium
7644,5630,Dipcadi-type
2903,5631,Erica erigena
4263,5632,Erica scoparia
311,5633,Falcaria vulgaris
2339,5634,Fraxinus/Phillyrea
5489,5635,Fumana ericoides
5155,5636,Halimium halimifolium-type
5155,5637,Halimium lasianthum-type
1260,5638,Helianthemum croceum-type
452,5639,Heliotropium europaeum
5640,5640,Pollen accumulation rate
311,5641,Levisticum officinale-type
644,5642,Ludwigia palustris
9888,5643,Neatostema apulum
417,5644,Oryza-type
5262,5645,Parentucellia-type
212,5646,Pinus pinea-type
4358,5647,Gnaphalium luteoalbum-type
2482,5649,Reseda media-type
5309,5650,Rheum officinale
2274,5651,Ribes-type
286,5652,Selaginella denticulata-type
2482,5653,Sesamoides purpurascens-type
311,5655,Thorella verticillatinundata-type
311,5656,Torilis nodosa-type
32,5657,Trachystemon orientalis-type
244,5658,Trientalis-type
4946,5659,Humulus/Urtica
5234,5660,Peucedanum palustre
2974,5661,Alsophila undiff.
3468,5662,Potamogetonaceae undiff.
711,5663,Potamogeton/Triglochin
7641,5664,Potamogetonaceae/Juncaginaceae
5664,5665,Potamogetonaceae-type
3837,5666,Arctium lappa
44,5667,Carya tomentosa
44,5668,Carya tomentosa-type
44,5669,Carya glabra-type
5670,5670,Haplophyllum-type
350,5671,Helleborus-type
351,5672,Campanulaceae subf. Lobelioideae
351,5674,Phyteuma
5257,5675,Hyoscyamus niger
9685,5676,Hypericaceae
702,5678,Reynoutria
15529,5679,cf. Pterocarya
29,5680,Betula dahurica
3679,5681,Pinus koraiensis
175,5682,Huperzia selago undiff.
175,5685,Huperzia selago subsp. arctica-type
29,5686,Betula ermanii
29,5688,Betula schmidtii
1429,5689,Carpinus cordata
9555,5690,Coniogramme
390,5691,Phellodendron
25599,5692,Quercus dentata
25595,5693,Quercus mongolica
9517,5694,Bistorta elliptica
271,5695,Salix polaris
168,5696,Lycopodium annotinum subsp. annotinum
1302,5697,Valerianaceae undiff.
175,5698,Huperzia selago subsp. selago
3679,5699,Pinus subsect. Cembrae undiff.
29,5700,Betula ovalifolia
659,5701,Dicranaceae
1710,5704,Juglandaceae undiff.
25,5706,Artemisia sacrorum
25,5708,Artemisia tanacetifolia
25,5709,Artemisia tilesii
91,5710,Equisetum sylvaticum
91,5711,Equisetum undiff.
9517,5712,Bistorta undiff.
369,5713,Fraxinus mandshurica
9507,5714,Fraxinus chinensis subsp. rhynchophylla
302,5716,Tilia amurensis
302,5717,Tilia mandshurica
397,5718,Viburnum burejaeticum
397,5719,Viburnum sargentii
,5720,Pulsatilla dahurica
2642,5722,Huperzia petrovii
1268,5723,Typha orientalis
72,5724,Glyptostrobus
3679,5725,Pinus protocembra
372,5726,Juglans mandshurica
25,5727,Artemisia jacutica
5691,5728,Phellodendron amurense
5125,5729,Ovoidites
540,5730,Polygonum czukavinae
294,5731,Sphagnum palustre
294,5732,Sphagnum undiff.
25,5733,Artemisia macrantha
3208,5734,Betula nana subsp. nana
29,5735,Betula (large)
29,5736,Betula (small)
29,5737,Betula (tetraporate)
29,5739,Betula (>25 Œµm)
29,5740,Betula (20-25 Œµm)
483,5742,Holodiscus-type
476,5743,Pedicularis contorta-type
476,5744,Pedicularis groenlandica-type
262,5745,Ribes montigenum
262,5746,Ribes lacustre
7646,5748,Dasylirion
262,5749,Ribes undiff.
5751,5750,Ailanthus
9097,5751,Simaroubaceae
19368,5752,cf. Heteranthera
15529,5753,cf. Opuntia
5754,5754,cf. Verbascum
859,5755,cf. Arisaema
5756,5756,cf. Podophyllum
483,5757,Prunus/Pyrus
1989,5758,Tradescantia
15529,5759,cf. Rubiaceae
5760,5760,cf. Selaginella
5761,5761,cf. Zamia
3293,5762,Annona
1729,5763,Waltheria
1624,5764,Pteris bahamensis
1816,5765,Ficus/Celtis
15529,5766,cf. Acanthaceae
15529,5767,cf. Coccoloba
9690,5768,Sophora
15529,5769,Eudicotyledoneae (tetracolporate)
313,5770,"Unknown (tetrad, triporate)"
15529,5771,Eudicotyledoneae (stephanocolpate)
269,5772,Sabal palmetto
1409,5773,Pinus monticola
15529,5774,cf. Descurainia
318,5775,Valeriana sitchensis
29,5776,Betula glandulosa
29,5777,Betula glandulosa-type
799,5778,"Polypodiophyta (monolete, psilate)"
1269,5779,Symphoricarpos albus
1180,5780,Lycopodium clavatum/Diphasiastrum complanatum
2515,5781,Menispermum
5782,5782,bulk density
5783,5783,loss-on-ignition
11,5798,Aesculus hippocastanum
1931,5799,Paris
5802,5800,Hamamelis virginiana
5125,5801,Trochiscia
3125,5802,Hamamelis
420,5803,Sisymbrium
480,5804,Plantago major/P. media-type
483,5807,Rosaceae cf. Malus
130,5808,Humulus lupulus-type
1159,5810,Pyrola-type
684,5811,Papaveraceae undiff.
4073,5812,Rumex acetosa/R. acetosella
1253,5813,Cirsium cf. C. acaule
,5814,Pulsatilla vulgaris-type
4918,5815,Trifolium spadiceum-type
815,5816,Ranunculus ficaria-type
2795,5817,Veronica cf. V. chamaedrys
2795,5818,Veronica officinalis
