6560,FALSE,"(Sabine, 1822)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Poliocitellus),Spermophilus franklinii,,,,,,,,,,,
6558,TRUE,"(Hibbard, 1941)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus howelli,,,,,,,,,,,,
13534,TRUE,"Skinner & Hibbard, 1972",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus johnsoni,,,,,,,,,,,,
6561,FALSE,"(Say, 1823)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Callospermophilus),Spermophilus lateralis,,,,,,,,,,,
15357,FALSE,"(Merriam, 1889)",,,,,,,,,,,,,,,,,,,,
13535,TRUE,"Hibbard, 1976",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus lorisrusselli,,,,,,,,,,,,
6563,TRUE,"(Strain, 1966)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus mcgheei,,,,,,,,,,,,
6562,TRUE,(Hibbard 1941),Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus meadensis,,,,,,,,,,,,
13536,TRUE,"Skinner & Hibbard, 1972",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus meltoni,,,,,,,,,,,,
6564,FALSE,"(Erxleben, 1777)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Ictidomys),Spermophilus mexicanus,,,,,,,,,,,
6565,FALSE,"Merriam, 1889",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Xerospermophilus),Spermophilus mohavensis,,,,,,,,,,,
6566,FALSE,"(Richardson, 1825)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus parryii,,,,,,,,,,,,
13537,TRUE,"(Hibbard, 1941)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus rexroadensis,,,,,,,,,,,,
6567,FALSE,"(Sabine, 1822)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Spermophilus),Spermophilus richardsonii,,,,,,,,,,,
6568,TRUE,"Gustafson, 1978",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus russelli,,,,,,,,,,,,
23507,FALSE,"Cuvier, 1825",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus sensu lato sp.,,,,,,,,,,,,,
6569,FALSE,"F. Cuvier, 1825",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus sp.,,,,,,,,,,,,
14701,FALSE,"F. Cuvier, 1825",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus sp. (large),,,,,,,,,,,,
14702,FALSE,"F. Cuvier, 1825",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus sp. (medium),,,,,,,,,,,,
6570,FALSE,"Bennett, 1833",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Ictidomys),Spermophilus spilosoma,,,,,,,,,,,
6571,FALSE,"Baird, 1858",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Xerospermophilus),Spermophilus tereticaudus,,,,,,,,,,,
6572,FALSE,"Bachman, 1839",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Spermophilus),Spermophilus townsendii,,,,,,,,,,,
6573,FALSE,"(Mitchill, 1821)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Ictidomys),Spermophilus tridecemlineatus,,,,,,,,,,,
7689,FALSE,"(Mitchill, 1821)|(Erxleben, 1777)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Ictidomys),Spermophilus tridecemlineatus/S. mexicanus,,,,,,,,,,,
7690,FALSE,"(Mitchill, 1821)|Bennett, 1833",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Ictidomys),Spermophilus tridecemlineatus/S. spilosoma,,,,,,,,,,,
13523,FALSE,"(Pallas, 1778)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus undulatus,,,,,,,,,,,,
6574,FALSE,"(Erxleben, 1777)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Otospermophilus),Spermophilus variegatus,,,,,,,,,,,
7735,FALSE,"Merriam, 1903",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Otospermophilus),Spermophilus variegatus,Spermophilus variegatus utah,,,,,,,,,,
6575,FALSE,"(A.H. Howell, 1938)",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus,Spermophilus (Spermophilus),Spermophilus washingtoni,,,,,,,,,,,
7454,FALSE,"F. Cuvier, 1825|Rafinesque, 1817",Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Spermophilus/Cynomys,,,,,,,,,,,,,
490,FALSE,"A. Saint-Hilaire, 1825",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Malvoideae,Sphaeralcea,,,,,,
1122,FALSE,(Nuttall) Rydberg,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Malvoideae,Sphaeralcea,Sphaeralcea coccinea,,,,,
23598,FALSE,"A. Saint-Hilaire, 1825",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Malvoideae,Sphaeralcea,Sphaeralcea sp.,,,,,
22815,FALSE,"A. Saint-Hilaire, 1825|Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Malvoideae,Sphaeralcea/Hibiscus,,,,,,
1423,FALSE,A. Saint-Hilaire,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Malvoideae,Sphaeralcea-type,,,,,,
18569,FALSE,unknown,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Sphaeridiinae gen. sp.,,,,,,,,,,,,,,
22107,FALSE,"Waltl, 1838",Animalia,Arthropoda,Insecta,Coleoptera,Sphaeriusidae,Sphaerius ,,,,,,,,,,,,,,
22108,FALSE,unknown,Animalia,Arthropoda,Insecta,Coleoptera,Sphaeriusidae,Sphaerius ,Sphaerius sp.,,,,,,,,,,,,,
22106,FALSE,"Erichson, 1845",Animalia,Arthropoda,Insecta,Coleoptera,Sphaeriusidae,,,,,,,,,,,,,,,
20821,FALSE,unknown,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae  ,,,,,,,,,,,,,,,
21771,FALSE,"Dejean, 1826",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,,,,,,,,,,,,,,
15690,FALSE,"Chaudoir, 1861",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,Sphaeroderus canadensis,,,,,,,,,,,,,
21071,FALSE,unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,Sphaeroderus cf. S. niticollis,,,,,,,,,,,,,
20792,FALSE,"Dejean, 1826",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,Sphaeroderus lecontei,,,,,,,,,,,,,
21177,FALSE,"GuÃ©rin-MÃ©neville, 1829",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,Sphaeroderus nitidicollis,,,,,,,,,,,,,
18347,FALSE,"LeConte, 1848",Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Sphaeroderus,Sphaeroderus nitidicollis brevoorti,,,,,,,,,,,,,
21586,FALSE,"Luerssen, 1877",Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,,,,,,,,,,,,,,,,
3343,FALSE,"J. Smith, 1842",Plantae,Tracheophyta,Monilophyta,Polypodiophyta,Leptosporangiatae,Polypodiales,Polypodiales (monolete),Thelypteridaceae,Sphaerostephanos,,,,,,,,,,,
21729,FALSE,"Berlese, 1885",Animalia,Arthropoda,Arachnida,Acari,Oribatida,Ceratozetidae,Sphaerozetes ,,,,,,,,,,,,,
21730,FALSE,(Hermann),Animalia,Arthropoda,Arachnida,Acari,Oribatida,Ceratozetidae,Sphaerozetes ,Sphaerozetes castaneus,,,,,,,,,,,,
294,FALSE,"Linnaeus, 1753",Plantae,Bryophyta,Musci,Sphagnum,,,,,,,,,,,,,,,,
5068,FALSE,"Hornschuch ex Russow, 1865",Plantae,Bryophyta,Musci,Sphagnum,Sphagnum imbricatum,,,,,,,,,,,,,,,
24019,FALSE,"Bridel, 1798",Plantae,Bryophyta,Musci,Sphagnum,Sphagnum magellanicum,,,,,,,,,,,,,,,
5731,FALSE,"Linnaeus, 1753",Plantae,Bryophyta,Musci,Sphagnum,Sphagnum palustre,,,,,,,,,,,,,,,
5732,FALSE,"Linnaeus, 1753",Plantae,Bryophyta,Musci,Sphagnum,Sphagnum undiff.,,,,,,,,,,,,,,,
18096,FALSE,"Latreille, 1802",Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,,,,,,,,,,,,,,,
18097,FALSE,unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sphecidae gen. sp.,,,,,,,,,,,,,,
22201,FALSE,"SchÃ¶nherr, 1838",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus,,,,,,,,,,,,,,
19175,FALSE,"Hart, 1890",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus,Sphenophorus minimus,,,,,,,,,,,,,
19176,FALSE,"Gyllenhal, 1838",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus,Sphenophorus parvulus,,,,,,,,,,,,,
18570,FALSE,unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus,Sphenophorus sp.,,,,,,,,,,,,,
22105,FALSE,unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus,Sphenophorus spp.,,,,,,,,,,,,,
8962,FALSE,"Artedi, 1793",Animalia,Vertebrata,Osteichthyes,Perciformes,Sphyraenidae,Sphyraena,,,,,,,,,,,,,,
8963,FALSE,"Girard, 1854",Animalia,Vertebrata,Osteichthyes,Perciformes,Sphyraenidae,Sphyraena,Sphyraena argentea,,,,,,,,,,,,,
8961,FALSE,unknown,Animalia,Vertebrata,Osteichthyes,Perciformes,Sphyraenidae,,,,,,,,,,,,,,,
8504,FALSE,"S.F. Baird, 1858",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,,,,,,,,,,,,,,
8508,FALSE,"(Gmelin, 1788)",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus cf. S. ruber,,,,,,,,,,,,,
8509,FALSE,"(Linnaeus, 1766)",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus cf. S. varius,,,,,,,,,,,,,
8506,FALSE,"(Gmelin, 1788)",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus ruber,,,,,,,,,,,,,
8505,FALSE,"S.F. Baird, 1858",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus sp.,,,,,,,,,,,,,
8507,FALSE,"(Linnaeus, 1766)",Animalia,Vertebrata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus varius,,,,,,,,,,,,,
1305,FALSE,unknown,Spike,,,,,,,,,,,,,,,,,,,
5462,FALSE,unknown,Spike suspension,,,,,,,,,,,,,,,,,,,
2635,FALSE,unknown,Spike tablets,,,,,,,,,,,,,,,,,,,
6967,FALSE,"Gray, 1865",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,,,,,,,,,,,,,
23508,FALSE,"Merriam, 1890",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale gracilis,Spilogale cf. S. gracilis,,,,,,,,,,,
13796,FALSE,"Merriam, 1890",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale cf. S. gracilis leucoparia,,,,,,,,,,,,
15419,FALSE,"(Rafinesque, 1820)",,,,,,,,,,,,,,,,,,,,
15420,FALSE,"Merriam, 1890",,,,,,,,,,,,,,,,,,,,
7722,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale cf. S. putorius,,,,,,,,,,,,
13794,FALSE,"(Rafinesque, 1820)",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale cf. S. putorius interrupta,,,,,,,,,,,,
6576,FALSE,"Merriam, 1890",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale gracilis,,,,,,,,,,,,
13795,FALSE,"Merriam, 1890",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale gracilis,Spilogale gracilis leucoparia,,,,,,,,,,,
15423,FALSE,"(Rafinesque, 1820)",,,,,,,,,,,,,,,,,,,,
15422,FALSE,"Gazin, 1942",,,,,,,,,,,,,,,,,,,,
6577,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale putorius,,,,,,,,,,,,
13793,FALSE,"(Rafinesque, 1820)",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale putorius,Spilogale putorius interrupta,,,,,,,,,,,
15421,TRUE,"Hibbard, 1941",,,,,,,,,,,,,,,,,,,,
6578,FALSE,"Gray, 1865",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,Spilogale sp.,,,,,,,,,,,,
13797,TRUE,"Dalquest, 1978",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale? microdens,,,,,,,,,,,,,
13798,TRUE,"Hibbard, 1941",Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale? rexroadi,,,,,,,,,,,,,
5200,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Caryophyllales,Caryophyllaceae/Amaranthaceae,Amaranthaceae,Spinacia-type,,,,,,,,
787,FALSE,unknown,Protozoa,Dinoflagellata,Spiniferites cf. S. bulloideus,,,,,,,,,,,,,,,,,
788,FALSE,unknown,Protozoa,Dinoflagellata,Spiniferites cf. S. mirabilis,,,,,,,,,,,,,,,,,
789,FALSE,unknown,Protozoa,Dinoflagellata,Spiniferites cf. S. ramosus,,,,,,,,,,,,,,,,,
791,FALSE,unknown,Protozoa,Dinoflagellata,Spiniferites elongatus-type,,,,,,,,,,,,,,,,,
790,FALSE,unknown,Protozoa,Dinoflagellata,Spiniferites undiff.,,,,,,,,,,,,,,,,,
8623,FALSE,"Koch, 1816",Animalia,Vertebrata,Aves,Passeriformes,Fringillidae,Spinus,,,,,,,,,,,,,,
8627,FALSE,"(A. Wilson, 1810)",Animalia,Vertebrata,Aves,Passeriformes,Fringillidae,Spinus,Spinus cf. S. pinus,,,,,,,,,,,,,
8628,FALSE,"(Linnaeus, 1758)",,,,,,,,,,,,,,,,,,,,
8625,FALSE,"(A. Wilson, 1810)",Animalia,Vertebrata,Aves,Passeriformes,Fringillidae,Spinus,Spinus pinus,,,,,,,,,,,,,
21072,FALSE,"(Say, 1823)",Animalia,Vertebrata,Aves,Passeriformes,Fringillidae,Spinus,Spinus psaltria,,,,,,,,,,,,,
8624,FALSE,"Koch, 1816",Animalia,Vertebrata,Aves,Passeriformes,Fringillidae,Spinus,Spinus sp.,,,,,,,,,,,,,
8626,FALSE,"(Linnaeus, 1758)",,,,,,,,,,,,,,,,,,,,
19891,FALSE,"sensu Rouse & Fauchald, 1997",Animalia,Annelida,Polychaeta,Canalipalpata,Spionida,,,,,,,,,,,,,,,
19892,FALSE,"Grube, 1850",Animalia,Annelida,Polychaeta,Canalipalpata,Spionida,Spionidae,,,,,,,,,,,,,,
753,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Rosales,Rosaceae,Spiraea,,,,,,,
295,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Rosales,Rosaceae,Spiraea-type,,,,,,,
20264,FALSE,"Bollman, 1893",Animalia,Arthropoda,Diplopoda,Spirobolida,,,,,,,,,,,,,,,,
23268,FALSE,unknown,Animalia,Arthropoda,Diplopoda,Spirobolida,Spirobolidae,,,,,,,,,,,,,,,
23269,FALSE,unknown,Animalia,Arthropoda,Diplopoda,Spirobolida,Spirobolidae,Spirobolus,,,,,,,,,,,,,,
20265,FALSE,"Grinnell, 1908",Animalia,Arthropoda,Diplopoda,Spirobolida,Spirobolidae,Spirobolus,Spirobolus australis,,,,,,,,,,,,,
1488,FALSE,"Link, 1820",Algae,Chlorophyta,Conjugatophyceae,Zygnematales,Zygnemataceae,Spirogyra,,,,,,,,,,,,,,
5390,FALSE,"Link, 1820",Algae,Chlorophyta,Conjugatophyceae,Zygnematales,Zygnemataceae,Spirogyra-type,,,,,,,,,,,,,,
2176,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Malvales,Malvaceae,Malvaceae subf. Bombacoideae,Spirotheca,,,,,,
5569,FALSE,unknown,Algae,Cyanobacteria,Spirulina,,,,,,,,,,,,,,,,,
19268,FALSE,"(Stimpson, 1860)",,,,,,,,,,,,,,,,,,,,
19387,FALSE,"Bonaparte, 1824",Animalia,Vertebrata,Aves,Passeriformes,Cardinalidae,Spiza,,,,,,,,,,,,,,
19388,FALSE,"(Gmelin, 1789)",Animalia,Vertebrata,Aves,Passeriformes,Cardinalidae,Spiza,Spiza ?americana,,,,,,,,,,,,,
21173,FALSE,"Vieillot, 1816",Animalia,Vertebrata,Aves,Accipitriformes,Accipitridae,Spizaetus,,,,,,,,,,,,,,
23445,TRUE,"Miller, 1911",Animalia,Vertebrata,Aves,Accipitriformes,Accipitridae,Spizaetus,Spizaetus grinnelli,,,,,,,,,,,,,
22621,TRUE,"(Howard, 1946)",Animalia,Vertebrata,Aves,Accipitriformes,Accipitridae,Spizaetus,Spizaetus pliogryps,,,,,,,,,,,,,
21174,FALSE,unknown,Animalia,Vertebrata,Aves,Accipitriformes,Accipitridae,Spizaetus,Spizaetus sp.,,,,,,,,,,,,,
21175,TRUE,"Howard, 1935",Animalia,Vertebrata,Aves,Accipitriformes,Accipitridae,Spizaetus,Spizaetus willetti,,,,,,,,,,,,,
2091,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,,,,,,,
27300,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,Spondias (type 20),,,,,,
27303,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,Spondias (type 25),,,,,,
27301,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,Spondias (type 32),,,,,,
27302,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,Spondias (type 40),,,,,,
9803,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Anacardiaceae,Spondias,Spondias mombin,,,,,,
1748,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,"Euphorbiaceae-type (tricolporate, reticulate)",Spondias-type,,,,,,,,,
21782,FALSE,"Fabricius, 1775",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Spondylis,,,,,,,,,,,,,,
19307,FALSE,Mannerheim,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Spondylis,Spondylis upiformis,,,,,,,,,,,,,
23631,FALSE,"Lamarck, 1816",Animalia,Porifera,Demospongiae,Haplosclerida,Spongillidae gen. sp.,Spongilla,,,,,,,,,,,,,,
23632,FALSE,"Lamarck, 1816",Animalia,Porifera,Demospongiae,Haplosclerida,Spongillidae gen. sp.,Spongilla,Spongilla sp.,,,,,,,,,,,,,
23630,FALSE,"Gray, 1867",Animalia,Porifera,Demospongiae,Haplosclerida,Spongillidae gen. sp.,,,,,,,,,,,,,,,
1493,FALSE,unknown,Plantae,Sporites,,,,,,,,,,,,,,,,,,
23599,FALSE,"R. Brown, 1810",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Nartheciidae,Petrosaviidae,Commelinidae,Poales,Poaceae,Sporobolus,,,,,,,,
23600,FALSE,"(Torrey) A. Gray, 1848",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Nartheciidae,Petrosaviidae,Commelinidae,Poales,Poaceae,Sporobolus,Sporobolus cf. S. cryptandrus,,,,,,,
9979,FALSE,Munk,Fungi,Ascomycota,Pleosporales,Sporormiaceae,,,,,,,,,,,,,,,,
1489,FALSE,Ellis & Everhart,Fungi,Ascomycota,Pleosporales,Sporormiaceae,Sporormiella,,,,,,,,,,,,,,,
23746,FALSE,"Smith, 1794",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Sprengelia,,,,,,,,
23747,FALSE,"Fenzl, 1837",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Rosales,Rhamnaceae,Spyridium,,,,,,,
23748,FALSE,"Fenzl, 1837",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Rosales,Rhamnaceae,Spyridium-type,,,,,,,
8642,FALSE,"Blainville, 1816",Animalia,Vertebrata,Chondrichthyes,Squaliformes,Squalidae,,,,,,,,,,,,,,,
8641,FALSE,"Compagno, 1973",Animalia,Vertebrata,Chondrichthyes,Squaliformes,,,,,,,,,,,,,,,,
8643,FALSE,"Linnaeus, 1758Â ",Animalia,Vertebrata,Chondrichthyes,Squaliformes,Squalidae,Squalus,,,,,,,,,,,,,,
8644,FALSE,"Linnaeus, 1858",Animalia,Vertebrata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthius,,,,,,,,,,,,,
14087,FALSE,"Oppel, 1811",Animalia,Vertebrata,Reptilia,Squamata,,,,,,,,,,,,,,,,
14088,FALSE,"Oppel, 1811",Animalia,Vertebrata,Reptilia,Squamata,Squamata (lizards),,,,,,,,,,,,,,,
24183,FALSE,"Oppel, 1811",Animalia,Vertebrata,Reptilia,Squamata,Squamata (lizards),Squamata (lizards) undiff.,,,,,,,,,,,,,,
15039,FALSE,unknown,,,,,,,,,,,,,,,,,,,,
25933,FALSE,"L. Lombard & Crous, 2014",Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,,,,,,,,,,,,,
25934,FALSE,"Corda, 1837",Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Stachybotryaceae,Stachybotrys,,,,,,,,,,,,
2894,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Stachys,,,,
25846,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Stachys,Stachys sp.,,,
4428,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Stachys-type,Stachys sylvatica-type,,,
4426,FALSE,"Linnaeus, 1753|Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Stachys/Lamium,,,,
491,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Stachys-type,,,,
23987,FALSE,"Vahl, 1804",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Verbenaceae,Stachytarpheta,,,,,
